,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
970,Liaoning,China,,41.2956,122.6085,146,2,142.0,2.0,,0.3349392062399633,,,1.3698630136986298,15619,CHN,,
1110,Liaoning,China,,41.2956,122.6085,146,2,142.0,2.0,,0.3349392062399633,,,1.3698630136986298,15619,CHN,,
